Month_Registered,Zip_Code,City,County,Total_EV_Registrations
2025-10-31,21543,Midlothian,Allegany County,0
2025-10-31,21545,Mount Savage,Allegany County,4
2025-10-31,21550,Oakland,Garrett County,68
2025-10-31,21555,Oldtown,Allegany County,9
2025-10-31,21556,Pinto,Allegany County,0
2025-10-31,21557,Rawlings,Allegany County,6
2025-10-31,21560,Spring Gap,Allegany County,0
2025-10-31,21561,Swanton,Garrett County,25
2025-10-31,21562,Westernport,Allegany County,6
2025-10-31,21601,Easton,Talbot County,419
2025-10-31,21606,Easton,Talbot County,0
2025-10-31,21607,Barclay,Queen Anne's County,3
2025-10-31,21609,Bethlehem,Caroline County,0
2025-10-31,21610,Betterton,Kent County,2
2025-10-31,21612,Bozman,Talbot County,7
2025-10-31,21613,Cambridge,Dorchester County,173
2025-10-31,21617,Centreville,Queen Anne's County,163
2025-10-31,21619,Chester,Queen Anne's County,194
2025-10-31,21620,Chestertown,Kent County,187
2025-10-31,21622,Church Creek,Dorchester County,3
2025-10-31,21623,Church Hill,Queen Anne's County,25
2025-10-31,21624,Claiborne,Talbot County,3
2025-10-31,21625,Cordova,Talbot County,19
2025-10-31,21626,Crapo,Dorchester County,0
2025-10-31,21627,Crocheron,Dorchester County,1
2025-10-31,21628,Crumpton,Queen Anne's County,4
2025-10-31,21629,Denton,Caroline County,80
2025-10-31,21631,East New Market,Dorchester County,18
2025-10-31,21632,Federalsburg,Caroline County,15
2025-10-31,21634,Fishing Creek,Dorchester County,1
2025-10-31,21635,Galena,Kent County,24
2025-10-31,21636,Goldsboro,Caroline County,4
2025-10-31,21638,Grasonville,Queen Anne's County,109
2025-10-31,21639,Greensboro,Caroline County,30
2025-10-31,21640,Henderson,Caroline County,3
2025-10-31,21641,Hillsboro,Caroline County,0
2025-10-31,21643,Hurlock,Dorchester County,30
2025-10-31,21644,Ingleside,Queen Anne's County,0
2025-10-31,21645,Kennedyville,Kent County,12
2025-10-31,21647,Mcdaniel,Talbot County,2
2025-10-31,21648,Madison,Dorchester County,2
2025-10-31,21649,Marydel,Caroline County,6
2025-10-31,21650,Massey,Kent County,0
2025-10-31,21651,Millington,Kent County,13
2025-10-31,21652,Neavitt,Talbot County,8
2025-10-31,21653,Newcomb,Talbot County,1
2025-10-31,21654,Oxford,Talbot County,63
2025-10-31,21655,Preston,Caroline County,32
2025-10-31,21656,Price,Queen Anne's County,0
2025-10-31,21657,Queen Anne,Queen Anne's County,12
2025-10-31,21658,Queenstown,Queen Anne's County,59
2025-10-31,21659,Rhodesdale,Dorchester County,3
2025-10-31,21660,Ridgely,Caroline County,21
2025-10-31,21661,Rock Hall,Kent County,27
2025-10-31,21662,Royal Oak,Talbot County,19
2025-10-31,21663,Saint Michaels,Talbot County,83
2025-10-31,21664,Secretary,Dorchester County,4
2025-10-31,21665,Sherwood,Talbot County,5
2025-10-31,21666,Stevensville,Queen Anne's County,263
2025-10-31,21667,Still Pond,Kent County,3
2025-10-31,21668,Sudlersville,Queen Anne's County,6
2025-10-31,21669,Taylors Island,Dorchester County,1
2025-10-31,21670,Templeville,Caroline County,0
2025-10-31,21671,Tilghman,Talbot County,14
2025-10-31,21672,Toddville,Dorchester County,0
2025-10-31,21673,Trappe,Talbot County,42
2025-10-31,21675,Wingate,Dorchester County,0
2025-10-31,21676,Wittman,Talbot County,4
2025-10-31,21677,Woolford,Dorchester County,7
2025-10-31,21678,Worton,Kent County,12
2025-10-31,21679,Wye Mills,Talbot County,8
2025-10-31,21681,Ridgely,Caroline County,0
2025-10-31,21682,Ridgely,Caroline County,0
2025-10-31,21683,Ridgely,Caroline County,0
2025-10-31,21684,Ridgely,Caroline County,0
2025-10-31,21685,Ridgely,Caroline County,0
2025-10-31,21686,Ridgely,Caroline County,0
2025-10-31,21687,Ridgely,Caroline County,0
2025-10-31,21688,Ridgely,Caroline County,0
2025-10-31,21690,Chestertown,Queen Anne's County,0
2025-10-31,21701,Frederick,Frederick County,1120
2025-10-31,21702,Frederick,Frederick County,1056
2025-10-31,21703,Frederick,Frederick County,890
2025-10-31,21704,Frederick,Frederick County,1255
2025-10-31,21705,Frederick,Frederick County,0
2025-10-31,21709,Frederick,Frederick County,0
2025-10-31,21710,Adamstown,Frederick County,141
2025-10-31,21711,Big Pool,Washington County,4
2025-10-31,21713,Boonsboro,Washington County,118
2025-10-31,21714,Braddock Heights,Frederick County,11
2025-10-31,21715,Brownsville,Washington County,0
2025-10-31,21716,Brunswick,Frederick County,288
2025-10-31,21717,Buckeystown,Frederick County,7
2025-10-31,21718,Burkittsville,Frederick County,3
2025-10-31,21719,Cascade,Washington County,8
2025-10-31,21720,Cavetown,Washington County,1
2025-10-31,21721,Chewsville,Washington County,0
2025-10-31,21722,Clear Spring,Washington County,32
2025-10-31,21723,Cooksville,Howard County,58
2025-10-31,21727,Emmitsburg,Frederick County,45
2025-10-31,21733,Fairplay,Washington County,21
2025-10-31,21734,Funkstown,Washington County,4
2025-10-31,21737,Glenelg,Howard County,180
2025-10-31,21738,Glenwood,Howard County,197
2025-10-31,21740,Hagerstown,Washington County,561
2025-10-31,21741,Hagerstown,Washington County,0
2025-10-31,21742,Hagerstown,Washington County,449
2025-10-31,21746,Hagerstown,Washington County,0
2025-10-31,21747,Hagerstown,Washington County,0
2025-10-31,21748,Hagerstown,Washington County,0
2025-10-31,21749,Hagerstown,Washington County,0
2025-10-31,21750,Hancock,Washington County,17
2025-10-31,21754,Ijamsville,Frederick County,312
2025-10-31,21755,Jefferson,Frederick County,133
2025-10-31,21756,Keedysville,Washington County,50
2025-10-31,21757,Keymar,Carroll County,22
2025-10-31,21758,Knoxville,Frederick County,91
2025-10-31,21759,Ladiesburg,Frederick County,0
2025-10-31,21762,Libertytown,Frederick County,6
2025-10-31,21765,Lisbon,Howard County,1
2025-10-31,21766,Little Orleans,Allegany County,2
2025-10-31,21767,Maugansville,Washington County,5
2025-10-31,21769,Middletown,Frederick County,361
2025-10-31,21770,Monrovia,Frederick County,468
2025-10-31,21771,Mount Airy,Frederick County,799
2025-10-31,21773,Myersville,Frederick County,149
2025-10-31,21774,New Market,Frederick County,892
2025-10-31,21775,New Midway,Frederick County,0
2025-10-31,21776,New Windsor,Carroll County,88
2025-10-31,21777,Point Of Rocks,Frederick County,48
2025-10-31,21778,Rocky Ridge,Frederick County,10
2025-10-31,21779,Rohrersville,Washington County,18
2025-10-31,21780,Sabillasville,Frederick County,13
2025-10-31,21781,Saint James,Washington County,0
2025-10-31,21782,Sharpsburg,Washington County,38
2025-10-31,21783,Smithsburg,Washington County,72
2025-10-31,21784,Sykesville,Carroll County,983
2025-10-31,21787,Taneytown,Carroll County,127
2025-10-31,21788,Thurmont,Frederick County,108
2025-10-31,21790,Tuscarora,Frederick County,3
2025-10-31,21791,Union Bridge,Carroll County,76
2025-10-31,21792,Unionville,Frederick County,0
2025-10-31,21793,Walkersville,Frederick County,149
2025-10-31,21794,West Friendship,Howard County,160
2025-10-31,21795,Williamsport,Washington County,68
2025-10-31,21797,Woodbine,Howard County,343
2025-10-31,21798,Woodsboro,Frederick County,37
2025-10-31,21801,Salisbury,Wicomico County,374
2025-10-31,21802,Salisbury,Wicomico County,0
2025-10-31,21803,Salisbury,Wicomico County,0
2025-10-31,21804,Salisbury,Wicomico County,236
2025-10-31,21810,Allen,Wicomico County,0
2025-10-31,21811,Berlin,Worcester County,338
2025-10-31,21813,Bishopville,Worcester County,42
2025-10-31,21814,Bivalve,Wicomico County,3
2025-10-31,21817,Crisfield,Somerset County,20
2025-10-31,21821,Deal Island,Somerset County,3
2025-10-31,21822,Eden,Worcester County,19
2025-10-31,21824,Ewell,Somerset County,0
2025-10-31,21826,Fruitland,Wicomico County,50
2025-10-31,21829,Girdletree,Worcester County,2
2025-10-31,21830,Hebron,Wicomico County,31
2025-10-31,21835,Linkwood,Dorchester County,0
2025-10-31,21836,Manokin,Somerset County,0
2025-10-31,21837,Mardela Springs,Wicomico County,18
2025-10-31,21838,Marion Station,Somerset County,9
2025-10-31,21840,Nanticoke,Wicomico County,3
2025-10-31,21841,Newark,Worcester County,4
2025-10-31,21842,Ocean City,Worcester County,194
2025-10-31,21843,Ocean City,Worcester County,0
2025-10-31,21849,Parsonsburg,Wicomico County,18
2025-10-31,21850,Pittsville,Wicomico County,16
2025-10-31,21851,Pocomoke City,Worcester County,33
2025-10-31,21852,Powellville,Wicomico County,0
2025-10-31,21853,Princess Anne,Somerset County,38
2025-10-31,21856,Quantico,Wicomico County,6
2025-10-31,21857,Rehobeth,Somerset County,0
2025-10-31,21861,Sharptown,Wicomico County,3
2025-10-31,21862,Showell,Worcester County,0
2025-10-31,21863,Snow Hill,Worcester County,34
2025-10-31,21864,Stockton,Worcester County,4
2025-10-31,21865,Tyaskin,Wicomico County,4
2025-10-31,21866,Tylerton,Somerset County,0
2025-10-31,21867,Upper Fairmount,Somerset County,0
2025-10-31,21869,Vienna,Dorchester County,9
2025-10-31,21871,Westover,Somerset County,8
2025-10-31,21872,Whaleyville,Worcester County,8
2025-10-31,21874,Willards,Wicomico County,5
2025-10-31,21875,Delmar,Wicomico County,97
2025-10-31,21890,Westover,Somerset County,0
2025-10-31,21901,North East,Cecil County,203
2025-10-31,21902,Perry Point,Cecil County,0
2025-10-31,21903,Perryville,Cecil County,42
2025-10-31,21904,Port Deposit,Cecil County,60
2025-10-31,21911,Rising Sun,Cecil County,65
2025-10-31,21912,Warwick,Cecil County,17
2025-10-31,21913,Cecilton,Cecil County,5
2025-10-31,21914,Charlestown,Cecil County,11
2025-10-31,21915,Chesapeake City,Cecil County,37
2025-10-31,21916,Childs,Cecil County,0
2025-10-31,21917,Colora,Cecil County,27
2025-10-31,21918,Conowingo,Cecil County,23
2025-10-31,21919,Earleville,Cecil County,36
2025-10-31,21920,Elk Mills,Cecil County,0
2025-10-31,21921,Elkton,Cecil County,429
2025-10-31,21922,Elkton,Cecil County,0
2025-10-31,21930,Georgetown,Cecil County,3
2025-11-30,20601,Waldorf,Charles County,463
2025-11-30,20602,Waldorf,Charles County,365
2025-11-30,20603,Waldorf,Charles County,711
2025-11-30,20604,Waldorf,Charles County,0
2025-11-30,20606,Abell,Saint Mary's County,3
2025-11-30,20607,Accokeek,Prince George's County,408
2025-11-30,20608,Aquasco,Prince George's County,9
2025-11-30,20609,Avenue,Saint Mary's County,8
2025-11-30,20610,Barstow,Calvert County,0
2025-11-30,20611,Bel Alton,Charles County,12
2025-11-30,20612,Benedict,Charles County,3
2025-11-30,20613,Brandywine,Prince George's County,556
2025-11-30,20615,Broomes Island,Calvert County,5
2025-11-30,20616,Bryans Road,Charles County,149
2025-11-30,20617,Bryantown,Charles County,19
2025-11-30,20618,Bushwood,Saint Mary's County,6
2025-11-30,20619,California,Saint Mary's County,280
2025-11-30,20620,Callaway,Saint Mary's County,18
2025-11-30,20621,Chaptico,Saint Mary's County,11
2025-11-30,20622,Charlotte Hall,Saint Mary's County,48
2025-11-30,20623,Cheltenham,Prince George's County,56
2025-11-30,20624,Clements,Saint Mary's County,6
2025-11-30,20625,Cobb Island,Charles County,7
2025-11-30,20626,Coltons Point,Saint Mary's County,1
2025-11-30,20627,Compton,Saint Mary's County,0
2025-11-30,20628,Dameron,Saint Mary's County,14
2025-11-30,20629,Dowell,Calvert County,2
2025-11-30,20630,Drayden,Saint Mary's County,14
2025-11-30,20632,Faulkner,Charles County,5
2025-11-30,20634,Great Mills,Saint Mary's County,98
2025-11-30,20635,Helen,Saint Mary's County,0
2025-11-30,20636,Hollywood,Saint Mary's County,198
2025-11-30,20637,Hughesville,Charles County,135
2025-11-30,20639,Huntingtown,Calvert County,316
2025-11-30,20640,Indian Head,Charles County,138
2025-11-30,20643,Ironsides,Charles County,0
2025-11-30,20645,Issue,Charles County,22
2025-11-30,20646,La Plata,Charles County,424
2025-11-30,20650,Leonardtown,Saint Mary's County,329
2025-11-30,20653,Lexington Park,Saint Mary's County,285
2025-11-30,20656,Loveville,Saint Mary's County,0
2025-11-30,20657,Lusby,Calvert County,256
2025-11-30,20658,Marbury,Charles County,16
2025-11-30,20659,Mechanicsville,Saint Mary's County,214
2025-11-30,20660,Morganza,Saint Mary's County,0
2025-11-30,20661,Mount Victoria,Charles County,0
2025-11-30,20662,Nanjemoy,Charles County,23
2025-11-30,20664,Newburg,Charles County,34
2025-11-30,20667,Park Hall,Saint Mary's County,3
2025-11-30,20670,Patuxent River,Saint Mary's County,6
2025-11-30,20674,Piney Point,Saint Mary's County,25
2025-11-30,20675,Pomfret,Charles County,43
2025-11-30,20676,Port Republic,Calvert County,69
2025-11-30,20677,Port Tobacco,Charles County,60
2025-11-30,20678,Prince Frederick,Calvert County,201
2025-11-30,20680,Ridge,Saint Mary's County,5
2025-11-30,20682,Rock Point,Charles County,0
2025-11-30,20684,Saint Inigoes,Saint Mary's County,30
2025-11-30,20685,Saint Leonard,Calvert County,100
2025-11-30,20686,Saint Marys City,Saint Mary's County,3
2025-11-30,20687,Scotland,Saint Mary's County,5
2025-11-30,20688,Solomons,Calvert County,62
2025-11-30,20689,Sunderland,Calvert County,46
2025-11-30,20690,Tall Timbers,Saint Mary's County,27
2025-11-30,20692,Valley Lee,Saint Mary's County,5
2025-11-30,20693,Welcome,Charles County,20
2025-11-30,20695,White Plains,Charles County,395
2025-11-30,20697,Southern Md Facility,Prince George's County,0
2025-11-30,20701,Annapolis Junction,Howard County,25
2025-11-30,20703,Lanham,Prince George's County,0
2025-11-30,20704,Beltsville,Prince George's County,0
2025-11-30,20705,Beltsville,Prince George's County,517
2025-11-30,20706,Lanham,Prince George's County,612
2025-11-30,20707,Laurel,Prince George's County,755
2025-11-30,20708,Laurel,Prince George's County,341
2025-11-30,20709,Laurel,Prince George's County,0
2025-11-30,20710,Bladensburg,Prince George's County,48
2025-11-30,20711,Lothian,Anne Arundel County,95
2025-11-30,20712,Mount Rainier,Prince George's County,120
2025-11-30,20714,North Beach,Calvert County,78
2025-11-30,20715,Bowie,Prince George's County,591
2025-11-30,20716,Bowie,Prince George's County,559
2025-11-30,20717,Bowie,Prince George's County,2
2025-11-30,20718,Bowie,Prince George's County,0
2025-11-30,20719,Bowie,Prince George's County,0
2025-11-30,20720,Bowie,Prince George's County,746
2025-11-30,20721,Bowie,Prince George's County,871
2025-11-30,20722,Brentwood,Prince George's County,106
2025-11-30,20723,Laurel,Howard County,1455
2025-11-30,20724,Laurel,Anne Arundel County,465
2025-11-30,20725,Laurel,Prince George's County,1
2025-11-30,20726,Laurel,Prince George's County,0
2025-11-30,20731,Capitol Heights,Prince George's County,0
2025-11-30,20732,Chesapeake Beach,Calvert County,242
2025-11-30,20733,Churchton,Anne Arundel County,51
2025-11-30,20735,Clinton,Prince George's County,647
2025-11-30,20736,Owings,Calvert County,207
2025-11-30,20737,Riverdale,Prince George's County,206
2025-11-30,20738,Riverdale,Prince George's County,0
2025-11-30,20740,College Park,Prince George's County,512
2025-11-30,20741,College Park,Prince George's County,0
2025-11-30,20742,College Park,Prince George's County,0
2025-11-30,20743,Capitol Heights,Prince George's County,475
2025-11-30,20744,Fort Washington,Prince George's County,970
2025-11-30,20745,Oxon Hill,Prince George's County,416
2025-11-30,20746,Suitland,Prince George's County,311
2025-11-30,20747,District Heights,Prince George's County,276
2025-11-30,20748,Temple Hills,Prince George's County,365
2025-11-30,20749,Fort Washington,Prince George's County,0
2025-11-30,20750,Oxon Hill,Prince George's County,0
2025-11-30,20751,Deale,Anne Arundel County,44
2025-11-30,20752,Suitland,Prince George's County,2
2025-11-30,20753,District Heights,Prince George's County,0
2025-11-30,20754,Dunkirk,Calvert County,156
2025-11-30,20755,Fort George G Meade,Anne Arundel County,128
2025-11-30,20757,Temple Hills,Prince George's County,0
2025-11-30,20758,Friendship,Anne Arundel County,16
2025-11-30,20759,Fulton,Howard County,712
2025-11-30,20762,Andrews Air Force Base,Prince George's County,25
2025-11-30,20763,Savage,Howard County,63
2025-11-30,20764,Shady Side,Anne Arundel County,45
2025-11-30,20765,Galesville,Anne Arundel County,11
2025-11-30,20768,Greenbelt,Prince George's County,0
2025-11-30,20769,Glenn Dale,Prince George's County,258
2025-11-30,20770,Greenbelt,Prince George's County,1313
2025-11-30,20771,Greenbelt,Prince George's County,7
2025-11-30,20772,Upper Marlboro,Prince George's County,1464
2025-11-30,20773,Upper Marlboro,Prince George's County,0
2025-11-30,20774,Upper Marlboro,Prince George's County,1239
2025-11-30,20775,Upper Marlboro,Prince George's County,0
2025-11-30,20776,Harwood,Anne Arundel County,71
2025-11-30,20777,Highland,Howard County,328
2025-11-30,20778,West River,Anne Arundel County,56
2025-11-30,20779,Tracys Landing,Anne Arundel County,34
2025-11-30,20781,Hyattsville,Prince George's County,266
2025-11-30,20782,Hyattsville,Prince George's County,488
2025-11-30,20783,Hyattsville,Prince George's County,228
2025-11-30,20784,Hyattsville,Prince George's County,193
2025-11-30,20785,Hyattsville,Prince George's County,490
2025-11-30,20787,Hyattsville,Prince George's County,0
2025-11-30,20788,Hyattsville,Prince George's County,0
2025-11-30,20790,Capitol Heights,Prince George's County,0
2025-11-30,20791,Capitol Heights,Prince George's County,0
2025-11-30,20792,Upper Marlboro,Prince George's County,0
2025-11-30,20794,Jessup,Howard County,329
2025-11-30,20797,Southern Md Facility,Prince George's County,0
2025-11-30,20799,Capitol Heights,Prince George's County,0
2025-11-30,20810,Bethesda,Montgomery County,0
2025-11-30,20811,Bethesda,Montgomery County,0
2025-11-30,20812,Glen Echo,Montgomery County,33
2025-11-30,20813,Bethesda,Montgomery County,0
2025-11-30,20814,Bethesda,Montgomery County,1990
2025-11-30,20815,Chevy Chase,Montgomery County,2097
2025-11-30,20816,Bethesda,Montgomery County,1284
2025-11-30,20817,Bethesda,Montgomery County,3461
2025-11-30,20818,Cabin John,Montgomery County,193
2025-11-30,20824,Bethesda,Montgomery County,1
2025-11-30,20825,Chevy Chase,Montgomery County,0
2025-11-30,20827,Bethesda,Montgomery County,0
2025-11-30,20830,Olney,Montgomery County,0
2025-11-30,20832,Olney,Montgomery County,763
2025-11-30,20833,Brookeville,Montgomery County,379
2025-11-30,20837,Poolesville,Montgomery County,337
2025-11-30,20838,Barnesville,Montgomery County,8
2025-11-30,20839,Beallsville,Montgomery County,8
2025-11-30,20841,Boyds,Montgomery County,627
2025-11-30,20842,Dickerson,Montgomery County,88
2025-11-30,20847,Rockville,Montgomery County,0
2025-11-30,20848,Rockville,Montgomery County,0
